"gutenberg_id","tokens"
13934,12473
13937,96235
1394,13893
13940,73130
13942,148832
13944,84563
13945,122857
13946,69762
1395,31649
13955,93968
13957,43444
13958,121242
1396,184368
13960,98606
13963,78279
13967,78665
13968,140563
13969,66224
1397,98323
13970,134755
1398,25414
13982,72740
13983,165512
13984,58074
13985,177590
13986,7676
13987,4182
13988,7834
13989,13423
1399,352113
13990,22934
13992,78623
13993,13462
13996,229585
13997,89299
13998,31
140,151409
1400,186711
14000,65220
14001,94327
14003,63561
14004,211939
14006,84708
1401,110144
14012,103567
14013,34780
14016,81801
14017,6066
14018,21024
1402,39820
14021,100849
14025,106212
14029,30
1403,59277
14032,20117
14034,78506
14037,56844
14039,75740
1404,192770
14040,3866
14044,10920
14045,57233
14048,88810
1405,56242
14051,68568
14052,189811
14054,82370
14055,35
14056,31285
1406,19767
14060,141146
14061,99556
14062,90453
14066,22682
14068,177547
1407,12434
14072,123295
14076,92672
14077,810
14078,127761
14079,46871
1408,86465
14080,80732
14085,52705
14086,27307
14087,75075
14089,66884
1409,44117
14090,38610
14094,22180
14095,26479
14098,11461
141,160552
1410,28289
14100,2654
14103,35409
14104,37335
14106,100581
14107,50265
14108,59462
14109,39944
1411,13566
14110,20571
14117,15853
14119,18214
1412,100086
14126,145205
14127,22756
14128,10918
14129,106311
1413,9875
14133,101827
14134,13506
14137,200614
14139,99129
1414,19711
14145,117040
14149,86219
1415,12077
14150,92184
14153,160417
14154,73912
1416,14458
14167,95095
14168,79585
1417,118256
14171,69946
14173,28
14174,133112
14175,67325
14176,52947
14179,105604
1418,8447
14183,12374
14187,35265
14188,21991
14189,35614
1419,19583
14191,77091
14193,90445
14194,157838
14195,11279
14196,51155
14197,77145
142,96031
1420,66651
14200,128512
14201,56150
14202,25268
14203,39363
14204,83329
14206,49562
14209,34341
1421,12423
14211,15852
14213,26421
14216,34075
14218,49231
14219,111546
1422,5161
14220,1080
14222,144296
14224,64252
14226,29946
14227,18332
14228,47402
1423,48269
14232,29310
14233,34242
14234,81268
14237,89627
14238,7451
14239,41043
1424,45552
14240,164598
14242,92430
14243,75316
14244,25860
14245,35029
14246,24385
14248,41003
14249,63819
1425,3931
14252,67572
14253,173020
14255,34270
14256,60200
14257,74093
1426,5524
14261,124882
14262,124270
14263,62664
14264,76899
1427,7534
14273,69772
14274,43981
14275,80924
14276,100885
14279,138378
1428,9264
14280,93141
14284,108165
14289,175765
1429,58279
14290,210704
14291,48466
14293,70484
14294,61381
14295,36745
14297,44133
14299,48309
143,117714
1430,48801
14300,386345
14301,64228
14302,33319
14303,143024
14304,1025
1431,24653
14312,45332
14313,122795
14314,207210
14315,27843
14316,127257
14317,91551
1432,51629
14323,90340
14325,56097
14326,112880
1433,13125
14331,97240
14332,113097
14334,45550
14338,78977
14339,30955
1434,64457
14342,80634
14345,153620
14347,70280
14348,106147
1435,24035
14350,91739
14352,53641
14355,89949
14356,62691
14357,26686
14360,38777
14361,94641
14362,98106
14363,248918
14367,89043
14369,48538
1437,22210
14373,67898
14374,115557
14375,29
14376,109154
14379,72531
1438,267348
14380,283885
14381,66090
14382,99733
14384,125699
1439,19776
14392,39734
14393,79970
14394,105606
14395,86842
14396,97342
144,137564
1440,57194
14400,87388
14402,14682
14403,21432
14405,70587
14406,64432
14407,1219
14409,57841
1441,102760
14410,11304
14411,18946
14414,58065
14416,89425
14418,124247
14419,8798
1442,70412
14422,178211
14423,221731
14424,98970
14425,70113
14426,86338
14427,70243
14428,125269
14429,23340
1443,56345
14430,16851
14432,53237
14437,129560
1444,53825
14441,24039
14443,96432
14445,8000
14446,138477
14447,72366
14448,31283
14449,33926
1445,46315
14451,77812
14453,52622
14454,160106
14456,54415
14457,98145
14458,84681
1446,37828
14460,38883
14461,109630
14464,232091
14465,172488
14466,75711
14468,95675
14469,100627
1447,87739
14471,67409
14473,57265
14474,42166
14475,39177
14476,72600
14477,159695
14478,57937
14479,86419
1448,92230
14480,29042
14481,53440
14482,98419
14485,102634
14486,69182
14487,113889
14488,74282
1449,169040
14490,83967
14491,90928
14492,55238
14494,63368
14496,120371
14497,39059
14498,131535
14499,232028
145,320413
1450,57161
14506,47760
14508,8601
1451,50705
14510,72382
14511,89370
14513,122127
14515,51790
14519,23746
1452,134687
14520,75629
14521,25066
14522,11742
14526,25065
14527,175407
1453,70738
14531,8751
14532,153732
14533,90512
14534,68215
14535,3002
1454,21849
14540,50673
14542,52796
14545,50627
1455,34875
14555,107282
14557,30
14558,182217
1456,6798
14562,153499
14563,82634
14565,178018
14566,79162
14567,35389
1457,89699
14571,153230
14572,5917
14573,8282
14574,82053
14575,24335
14576,57713
14577,13105
14578,96537
14579,113868
1458,7941
14581,87555
14582,34978
14587,235815
14588,49501
1459,3867
14590,2828
14591,37462
14593,26552
14594,75671
14595,71031
14596,115071
14597,240457
14598,65940
14599,38001
146,67190
14602,6902
14604,31931
14605,121230
14606,8954
14608,26509
1461,89901
14611,212868
14613,172058
14614,114919
14615,82688
14616,8711
14617,20652
14618,78835
14619,10391
1462,10013
14625,94939
14626,50062
14627,31986
14629,12892
1463,62435
14632,37224
14633,74840
14634,111074
14636,120886
14637,52943
14638,40085
14640,7587
14642,4063
14643,33
14644,231224
14645,123857
14646,119743
14647,57572
1465,12939
14653,11732
14654,87741
14655,16956
14656,112663
14657,68228
14658,51784
14659,99313
1466,64037
14660,1197
14661,9273
14662,88091
14664,72035
14667,29730
14668,17539
14669,101477
1467,21184
14671,117430
14672,134216
14673,6626
14674,193463
14675,78356
14676,46205
14678,11424
14679,49024
1468,227553
14681,131600
14682,51481
14684,43233
14687,68117
1469,10983
14696,124968
14697,155690
14698,99615
14699,29093
147,22049
1470,80762
14701,25939
14706,1710
14708,37103
1471,25033
14710,35154
14711,51378
14712,101305
14714,68161
14715,56962
14716,13211
14717,121685
1472,31040
14721,90956
14723,32805
14728,36574
1473,104222
14730,103049
14731,92044
14732,15357
14734,67473
14735,59529
14739,129902
1474,14459
14740,102630
14742,107102
14743,7022
14748,75322
14749,72287
1475,4011
14750,26449
14754,266377
14755,46482
14756,119478
14757,9951
14759,61070
1476,138345
14762,45486
14763,97594
14764,132805
14766,27732
1477,61533
14770,52437
14777,6586
14779,92023
1478,23654
14780,131264
14782,6109
14784,13732
14785,4822
14786,6704
1479,102971
14797,1426
148,67566
1480,107063
1481,42128
14811,54834
14812,86187
14813,109497
14814,1501
14815,82369
14817,97560
14818,79486
1482,95091
14821,4075
14823,31564
14825,51710
1483,99355
14831,51646
14832,81351
14833,332606
14834,27
14835,20840
14836,160594
14837,790
14838,1033
1484,142212
14841,130823
14843,1802
14844,84402
14848,281
1485,99675
14851,166084
14852,140313
14853,67060
14854,43381
14855,7157
14858,82372
14859,34528
1486,99933
14860,333637
14863,51811
14866,10971
14867,108028
14868,2987
14869,8531
1487,41234
14870,56550
14872,1313
14873,11987
14874,87323
14875,70814
14876,79306
14877,1239
14878,42076
1488,29174
14880,65029
14881,46579
14882,59402
14883,62375
14884,58626
14885,117968
14886,84174
14888,62846
1489,8309
14890,95200
14891,90065
14892,51157
14893,35198
14895,41596
14896,28224
14898,47600
149,38159
14901,38043
14902,35284
14903,52395
14906,3680
14907,43386
14908,21088
14909,67619
1491,35150
14910,53265
14914,85146
14917,90090
1492,56760
1493,128621
1494,112049
14943,51627
14946,5204
14948,85158
14951,92326
14952,42000
14953,16162
14957,132519
14958,27531
14960,54296
14961,115258
14963,52627
14964,60582
14967,37009
14968,25
14969,42551
14971,187568
14972,114077
14975,9777
14976,21675
14977,34357
14978,28637
1498,25
14980,92793
14984,216793
14986,230283
1499,99328
14992,110016
14994,52484
14996,55328
15000,319746
15002,41407
15003,6446
15004,36998
15005,45577
15006,13456
15011,25618
15013,168435
15014,94422
15015,67725
15025,36890
15029,51396
15031,98416
15033,114176
15034,35760
15035,44519
15040,100214
15043,154948
15044,19495
15045,99694
15053,62672
15055,92113
15063,47627
15067,129905
15069,19971
15072,48742
15073,65324
15076,103555
15077,875
15078,51556
15079,27196
15082,78808
15086,139459
15088,35181
15089,6857
15093,49076
15094,62625
15095,2290
15096,28390
15097,16749
15098,98846
15099,59359
151,3918
15100,73550
15101,7034
15103,75196
15108,100686
15109,39324
15110,35874
15116,67096
15117,94583
15118,14581
15120,7826
15122,58117
15123,52180
15124,89361
15125,84847
15126,14775
15128,20574
15130,28721
15131,59663
15134,9746
15135,93294
15137,1561
15138,157867
15145,35454
15147,94082
15148,72152
15149,98660
15151,146878
15153,4378
15154,64774
15155,38646
15156,32591
15159,86957
15160,34297
15161,195842
15162,47852
15167,45339
15168,21977
15170,35180
15171,204096
15172,45420
15173,21114
15174,48402
15175,50336
15176,153167
15177,53830
15179,18717
15180,37698
15181,20574
15182,24423
15183,23284
15185,62103
15187,61405
15189,27281
15190,26307
15191,369753
15192,7800
15194,43412
15195,54404
15198,165038
15200,108541
15204,61369
15205,93538
15207,34
15210,68296
15214,148411
15218,69266
15219,40363
15220,210409
15221,40297
15222,43989
15223,102352
15224,34451
15228,98181
15229,40204
15230,34830
15233,16362
15234,3080
15238,48508
15240,54902
15242,72019
15243,44577
15244,59790
15245,68485
15246,67326
15247,71842
15248,19249
15249,102449
15250,121271
15251,74155
15253,22376
15254,132304
15255,179262
15256,51824
15257,36477
15258,34112
15259,69493
15260,78676
15261,81657
15263,407337
15265,110078
15266,6900
15269,172978
15271,196408
15274,64257
15275,176737
15276,41914
15277,38038
15278,105538
15279,23585
15280,37573
15281,39835
15282,42064
15283,56542
15284,1336
15285,84275
15289,62083
15290,14093
15293,236262
15294,145484
15298,33744
15299,93318
153,146943
15300,16371
15302,67916
15304,82585
15306,34303
15311,56913
15315,174577
15317,79646
15319,110849
15320,33963
15321,189399
15323,75351
15327,41445
15328,141751
15335,50560
15336,53708
15342,51995
15343,23612
15348,110602
15350,100748
15351,17720
15355,30555
15356,88708
15357,26014
15359,57634
15360,81346
15363,13645
15364,16471
15368,10633
15369,54056
15370,23199
15376,229933
15378,20060
15380,127419
15382,78464
15383,44793
15384,205641
15385,19609
15387,92064
15389,53722
15390,24903
15396,14992
15398,53363
15399,83020
154,129989
15400,177541
15401,128867
15402,67143
15406,30431
15408,86251
15409,4873
15410,27943
15411,81364
15412,9516
15414,44695
15415,156947
15416,150885
15419,19037
15420,41052
15422,66429
15424,83166
15425,222966
15429,36026
15430,83345
15431,175246
15432,35357
15435,25776
15437,24368
15438,72378
15443,80291
15444,37568
15446,57346
15447,125254
15449,37242
15454,54273
15456,20972
15460,14734
15464,31212
15465,38910
15467,51466
15468,36795
15469,26211
15470,74929
15472,39003
15473,73865
15482,34231
15483,306238
15484,33189
15485,32744
15487,48371
15488,91929
15489,54107
15492,26894
15493,233975
15495,51170
15496,69357
15498,147350
155,197557
1550,84593
15502,82758
15503,91973
15506,94976
15508,143088
15509,26122
1551,8841
15510,98948
15511,54955
15516,125893
15519,11311
15520,24601
15521,15714
15522,28189
15523,8020
15524,11475
15525,54672
15526,39689
15527,141176
15528,15855
15529,34260
1553,10314
15534,117204
15535,56292
15537,211728
15538,52895
1554,15476
15540,92370
15541,27830
15542,63924
15545,9308
15546,44637
15547,30215
1555,5393
15550,29328
15552,10464
1556,49820
15562,38459
15563,29994
15565,133496
15566,85153
15567,24864
15568,45232
15569,37581
1557,68868
15570,93424
15571,34173
15572,67910
15575,2725
15577,17778
15578,67999
1558,86637
15580,72965
15581,85176
15583,27425
15586,108943
15587,168159
15588,68524
1559,122231
15590,38079
15591,79528
15592,34353
15596,99825
15597,42895
15599,68674
156,45
1560,125219
15600,125714
15602,103400
15603,106915
15604,58646
15607,191542
15608,101802
1561,100538
15614,70021
15616,39667
15618,30
1562,58932
15620,68316
15623,19091
15625,74578
15627,261675
15629,23136
1563,74668
15630,43774
15636,5659
1564,218575
15648,110883
1565,152182
15651,107624
15652,159972
15654,128100
15658,24395
15659,21135
1566,66731
15660,30925
15661,5321
15662,181278
15663,99847
15664,29141
15665,81892
1567,6647
15670,55289
15671,65794
15672,15767
15673,90175
15678,51419
15679,164634
1568,24669
15681,18808
15683,36575
15687,42690
15689,107583
1569,101776
15691,46223
15694,151750
15695,64855
15696,21848
15697,76835
157,37693
15700,135871
15701,145977
15702,117346
15704,149973
15705,16734
15706,14102
15707,193337
15709,15954
15710,76449
15712,57829
15713,12827
15714,56388
15715,24005
15717,62896
15718,139424
15721,79375
15722,49616
15723,56290
15727,59451
15728,11320
15729,126343
1573,61471
15733,47788
15735,224922
15737,93932
15738,88193
1574,45849
15741,58360
15743,73388
15744,31126
15746,51077
15747,36404
15749,57424
1575,120902
15750,36300
15752,116897
15755,33498
15758,25734
15759,176476
1576,132685
15760,83141
15762,69472
15763,111203
15766,208837
15767,105299
15769,59746
1577,67786
15770,63548
15771,46059
15774,219979
15775,67975
15776,70278
15777,127103
15778,86369
15779,115932
15780,90014
15788,34293
15792,53414
15793,22043
15794,58369
15795,49136
15796,58868
15797,92473
15798,53187
15799,49289
158,161113
15800,62631
15801,62542
15803,58004
15807,36241
15808,36406
15809,234
15810,77137
15812,20425
15817,31328
15818,28358
15825,68826
15826,34
1583,65151
15831,62155
15834,10494
15836,252368
15837,80090
15839,100455
15841,86072
15843,113686
1585,58173
15850,16510
15851,58264
15852,112280
15853,42449
15854,92054
15855,26996
15856,62981
15857,5852
15859,80592
1586,230871
15861,9225
15862,20524
15863,254426
15864,76769
15865,45093
15866,45056
15867,67403
15868,78304
15869,110374
1587,108146
15872,203419
15873,62365
15874,36727
15875,84087
15878,30627
1588,48324
15881,56082
15886,61141
15888,31108
15892,72402
15893,91070
15894,5775
15895,26327
15896,26510
15899,49191
159,44249
1590,70970
15900,145932
15901,6248
15902,1070
15904,47330
15905,113546
15906,8611
15911,66824
1592,64442
15920,80460
15921,75166
15923,42382
15927,125252
15929,24717
1593,1543
15930,66612
15931,120966
15932,102590
15934,132413
15936,6970
15937,4762
15938,44412
1594,58436
15940,58797
15941,52730
15947,28443
15948,14835
1595,76362
15950,37289
15951,78933
15953,82770
15954,28283
15955,80309
15958,130417
1596,42178
15960,191771
15961,44001
15962,60551
15963,17242
15964,68852
15965,71030
15966,78587
15968,77927
1597,56124
15971,49420
15976,58934
15977,11167
15978,9558
15979,55620
15983,21690
15984,64601
15985,84146
15986,6274
15989,44396
15991,147706
15992,138182
15994,81063
15997,102331
15998,91692
160,64578
16000,70555
16001,163662
16002,117073
16003,260543
16004,143272
16005,58185
16006,12316
16007,28675
16008,10592
16009,206107
1601,114415
16010,117483
16011,129463
16012,93307
16013,71378
16014,75654
16015,64880
16016,50731
16017,51881
16018,142886
16019,135837
1602,61874
16026,27
16027,107486
1603,52760
16039,163039
1604,47302
16040,80086
16041,119371
16046,11549
16047,61417
16048,51852
1605,55974
16050,301037
16051,36781
16052,49220
16054,83705
16055,17339
16058,32379
1606,189299
16064,17076
1607,91081
16070,168814
16073,37722
16074,103704
16076,63373
16077,58637
16078,21043
16079,15935
1608,66806
16080,193581
16085,7403
16088,14334
16089,51784
16090,74297
16092,68181
16093,44376
16094,143133
16095,110394
16096,76899
16097,33387
161,120051
16100,117700
16101,86613
16106,36616
16108,14032
1611,67788
16114,137637
16115,63361
16116,42492
1612,11221
16121,50259
16125,193351
16129,62794
1613,57546
16131,71248
16134,7549
16135,16465
16136,35544
16138,108282
1614,30797
16140,39648
16142,4851
16143,62278
16145,122297
16146,55053
16148,48345
1615,106076
16150,32414
16155,27477
16156,19937
16158,71180
16160,78282
16161,53845
16162,167716
16163,50159
16164,59545
16165,116488
16166,100057
16167,149555
1617,40630
16170,141323
16174,84029
16178,32421
1618,5364
16180,142111
16182,205897
16183,140255
16184,61285
16194,68238
16195,31
16196,97302
16197,17646
16198,28450
16199,24910
1620,38600
16205,115294
16206,171645
16209,72622
1621,31149
16215,154463
16217,176425
1622,141803
16220,20393
16221,27219
16222,68970
16224,110463
16226,54099
16227,20017
16229,78763
1623,102316
16230,46931
16231,59329
16233,21613
1624,89865
16242,27609
16243,68838
16245,74340
16248,94888
16249,67256
1625,28545
16250,9891
16251,15735
16252,71249
16254,31767
16255,31701
16256,86000
16257,50551
16258,66297
16259,32960
1626,137972
16261,22535
16265,12357
16267,24760
16268,39179
16269,21388
1627,111145
16276,125111
1628,53548
16282,38901
16283,79671
16284,60077
16285,49813
16287,62736
16288,163954
16289,83660
1629,120129
16290,49667
16291,9903
16292,133408
16294,85670
16296,62305
16298,87612
163,34510
1630,149375
16303,188033
16305,57915
16306,11971
16307,46858
16308,33044
16309,34964
1631,106674
16310,40711
16316,82834
16317,161605
1632,56225
16320,28628
16321,85108
16322,91083
16324,45514
16325,85020
16327,166903
16329,134245
1633,87957
16332,175043
16334,75616
16337,30055
16338,40687
16339,57964
1634,66072
16340,15760
16341,50941
16342,8337
16344,70537
16347,59864
16348,25438
16349,117984
16351,71069
16355,52329
16357,23601
16358,65781
16359,16573
16362,14540
16366,90632
