"gutenberg_author_id","author","gender","nationality","birthdate","deathdate","link","generation"
45127,"Benamozegh, Elia","M","Italian",1823,1900,"http://en.wikipedia.org/wiki/Elijah_Benamozegh",NA
33140,"Benavente, Jacinto","M","Spanish",1866,1954,"http://en.wikipedia.org/wiki/Jacinto_Benavente",NA
6339,"Benchley, Robert","M","American",1889,1945,"http://en.wikipedia.org/wiki/Robert_Benchley","Lost "
32338,"Benedix, Roderich","M","German",1811,1873,"http://en.wikipedia.org/wiki/Roderich_Benedix",NA
3995,"Benezet, Anthony","M","American",1713,1784,"http://en.wikipedia.org/wiki/Anthony_Benezet","Awakening "
1956,"Bennet, Robert Ames","M","American",1870,1954,"http://en.wikipedia.org/wiki/Robert_Ames_Bennet","Missionary "
859,"Bennett, Arnold","M","British",1867,1931,"http://en.wikipedia.org/wiki/Arnold_Bennett",NA
5457,"Benoît, Pierre","M","French",1886,1962,"http://en.wikipedia.org/wiki/Pierre_Beno%C3%AEt_%28novelist%29",NA
812,"Benson, E. F. (Edward Frederic)","M","British",1867,1940,"http://en.wikipedia.org/wiki/Edward_Frederic_Benson",NA
4052,"Benson, Robert Hugh","M","British",1871,1914,"http://en.wikipedia.org/wiki/Robert_Hugh_Benson",NA
174,"Benét, Stephen Vincent","M","American",1898,1943,"http://en.wikipedia.org/wiki/Stephen_Vincent_Benét","Lost "
2108,"Benét, William Rose","M","American",1886,1950,"http://en.wikipedia.org/wiki/William_Rose_Benét","Lost "
35483,"Bercovici, Konrad","M","American",1882,1961,"http://en.wikipedia.org/wiki/Konrad_Bercovici","Missionary "
7360,"Berenson, Bernard","M","American",1865,1959,"http://en.wikipedia.org/wiki/Bernard_Berenson","Missionary "
45946,"Beresford, Charles William De la Poer Beresford, Baron","M","British",1846,1919,"https://en.wikipedia.org/wiki/Lord_Charles_Beresford",NA
5862,"Beresford, J. D. (John Davys)","M","British",1873,1947,"http://en.wikipedia.org/wiki/J._D._Beresford",NA
1462,"Bergson, Henri","M","French",1859,1941,"http://en.wikipedia.org/wiki/Henri_Bergson",NA
37004,"Berkman, Alexander","M","American",1870,1936,"http://en.wikipedia.org/wiki/Alexander_Berkman","Missionary "
1349,"Bernard, Charles de","M","French",1804,1850,"http://en.wikipedia.org/wiki/Pierre-Marie-Charles_de_Bernard_du_Grail_de_la_Villette",NA
6553,"Bernard, Claude","M","French",1813,1878,"http://en.wikipedia.org/wiki/Claude_Bernard",NA
3949,"Bernhardi, Friedrich von","M","Russian",1849,1930,"http://en.wikipedia.org/wiki/Friedrich_von_Bernhardi",NA
2332,"Bernhardt, Sarah","F","French",1844,1923,"http://en.wikipedia.org/wiki/Sarah_Bernhardt",NA
6114,"Bertrand, Joseph","M","French",1822,1900,"http://en.wikipedia.org/wiki/Joseph_Louis_François_Bertrand",NA
3282,"Berzelius, Jöns Jakob, friherre","M","Swedish",1779,1848,"http://en.wikipedia.org/wiki/Jöns_Jakob_Berzelius",NA
1425,"Besant, Annie","F","British",1847,1933,"http://en.wikipedia.org/wiki/Annie_Besant",NA
5404,"Besant, Walter","M","British",1836,1901,"http://en.wikipedia.org/wiki/Walter_Besant",NA
2866,"Betham-Edwards, Matilda","F","British",1836,1919,"http://en.wikipedia.org/wiki/Matilda_Betham-Edwards",NA
42451,"Bethune, John Elliot Drinkwater","M","British",1801,1851,"http://en.wikipedia.org/wiki/John_Elliot_Drinkwater_Bethune",NA
4096,"Bianco, Margery Williams","F","American",1880,1944,"http://en.wikipedia.org/wiki/Margery_Williams","Missionary "
5890,"Bibesco, Elizabeth","F","British",1897,1945,"http://en.wikipedia.org/wiki/Elizabeth_Bibesco",NA
206,"Bierce, Ambrose","M","American",1842,1913,"http://en.wikipedia.org/wiki/Ambrose_Bierce","Gilded "
35172,"Bigelow, Maurice A. (Maurice Alpheus)","M","American",1872,1955,"http://en.wikipedia.org/wiki/Maurice_Bigelow","Missionary "
714,"Biggers, Earl Derr","M","American",1884,1933,"http://en.wikipedia.org/wiki/Earl_Derr_Biggers","Lost "
35094,"Bilse, Fritz Oswald","M","German",1878,1951,"http://en.wikipedia.org/wiki/Fritz_Oswald_Bilse",NA
1256,"Bindloss, Harold","M","British",1866,1945,"http://en.wikipedia.org/wiki/Harold_Edward_Bindloss",NA
3988,"Binet, Alfred","M","French",1857,1911,"http://en.wikipedia.org/wiki/Alfred_Binet",NA
3676,"Bingham, Hiram","M","American",1875,1956,"http://en.wikipedia.org/wiki/Hiram_Bingham_III","Missionary "
9697,"Binns, Ottwell","M","British",1872,1935,"https://en.wikipedia.org/wiki/Otwell_Binns",NA
393,"Bird, Isabella L. (Isabella Lucy)","F","British",1831,1904,"http://en.wikipedia.org/wiki/Isabella_Bird",NA
8164,"Birkenhead, Frederick Edwin Smith, Earl of","M","British",1872,1930,"http://en.wikipedia.org/wiki/F._E._Smith%2C_1st_Earl_of_Birkenhead",NA
8765,"Birmingham, George A.","M","Irish",1865,1950,"http://en.wikipedia.org/wiki/George_A._Birmingham",NA
2413,"Birrell, Augustine","M","British",1850,1933,"http://en.wikipedia.org/wiki/Augustine_Birrell",NA
8093,"Birt, William Radcliff","M","British",1804,1881,"http://en.wikipedia.org/wiki/William_Radcliffe_Birt",NA
34130,"Bixby, Jerome","M","American",1923,1998,"http://en.wikipedia.org/wiki/Jerome_Bixby","Greatest"
1772,"Bjørnson, Bjørnstjerne","M","Norwegian",1832,1910,"http://en.wikipedia.org/wiki/Bjørnstjerne_Bjørnson",NA
2339,"Black Hawk, Sauk chief","F","British",1767,1838,"http://en.wikipedia.org/wiki/Black_Hawk_(chief)",NA
26600,"Black, Joseph","M","Scottish",1728,1799,"http://en.wikipedia.org/wiki/Joseph_Black",NA
25240,"Black, Margaret Moyes","F","Scottish",1853,1935,"https://en.wikipedia.org/wiki/Margaret_Moyes_Black",NA
36137,"Blackburn, Hugh","M","Scottish",1823,1909,"http://en.wikipedia.org/wiki/Hugh_Blackburn",NA
439,"Blackmore, R. D. (Richard Doddridge)","M","British",1825,1900,"http://en.wikipedia.org/wiki/R._D._Blackmore",NA
34832,"Blackstone, William, Sir","M","British",1723,1780,"http://en.wikipedia.org/wiki/William_Blackstone",NA
1370,"Blackwood, Algernon","M","British",1869,1951,"http://en.wikipedia.org/wiki/Algernon_Blackwood",NA
590,"Blades, William","M","British",1824,1890,"http://en.wikipedia.org/wiki/William_Blades",NA
4965,"Blaikie, William Garden","M","Scottish",1820,1899,"http://en.wikipedia.org/wiki/William_Garden_Blaikie",NA
9058,"Blaine, James Gillespie","M","American",1830,1893,"http://en.wikipedia.org/wiki/James_G._Blaine","Gilded "
295,"Blake, William","M","British",1757,1827,"http://en.wikipedia.org/wiki/William_Blake",NA
31667,"Blanche, August","M","Swedish",1811,1868,"http://en.wikipedia.org/wiki/August_Blanche",NA
647,"Blasco Ibáñez, Vicente","M","Spanish",1867,1928,"http://en.wikipedia.org/wiki/Vicente_Blasco_Ibáñez",NA
3299,"Blatch, Harriot Stanton","F","American",1856,1940,"http://en.wikipedia.org/wiki/Harriot_Eaton_Stanton_Blatch","Progressive "
1983,"Blatchford, Robert","M","British",1851,1943,"http://en.wikipedia.org/wiki/Robert_Blatchford",NA
2154,"Blavatsky, H. P. (Helena Petrovna)","F","Russian",1831,1891,"http://en.wikipedia.org/wiki/Helena_Petrovna_Blavatsky",NA
4797,"Blessington, Marguerite, Countess of","F","Irish",1789,1849,"http://en.wikipedia.org/wiki/Marguerite%2C_Countess_of_Blessington",NA
6039,"Bligh, William","M","British",1754,1817,"http://en.wikipedia.org/wiki/William_Bligh",NA
38517,"Blind, Mathilde","F","British",1841,1896,"http://en.wikipedia.org/wiki/Mathilde_Blind",NA
31575,"Bloch, Robert","M","American",1917,1994,"http://en.wikipedia.org/wiki/Robert_Bloch","Greatest"
8482,"Bloomfield, Maurice","M","American",1855,1928,"http://en.wikipedia.org/wiki/Maurice_Bloomfield","Progressive "
2953,"Bloomfield, Robert","M","British",1766,1823,"http://en.wikipedia.org/wiki/Robert_Bloomfield",NA
40870,"Blumentritt, Ferdinand","M","Austrian",1853,1913,"https://en.wikipedia.org/wiki/Ferdinand_Blumentritt",NA
35250,"Blunden, Edmund","M","British",1896,1974,"http://en.wikipedia.org/wiki/Edmund_Blunden",NA
7229,"Blunt, Wilfrid Scawen","M","British",1840,1922,"http://en.wikipedia.org/wiki/Wilfrid_Scawen_Blunt",NA
9648,"Bly, Nellie","F","American",1864,1922,"http://en.wikipedia.org/wiki/Nellie_Bly","Missionary "
40195,"Boas, Franz","M","American",1858,1942,"http://en.wikipedia.org/wiki/Franz_Boas","Progressive "
9822,"Bodenheim, Maxwell","M","American",1893,1954,"http://en.wikipedia.org/wiki/Maxwell_Bodenheim","Lost "
44167,"Bohr, Niels","M","Danish",1885,1962,"http://en.wikipedia.org/wiki/Niels_Bohr",NA
1069,"Bojer, Johan","M","Norwegian",1872,1959,"http://en.wikipedia.org/wiki/Johan_Bojer",NA
1223,"Bok, Edward William","M","American",1863,1930,"http://en.wikipedia.org/wiki/Edward_W._Bok","Missionary "
4772,"Boker, George H. (George Henry)","M","American",1823,1890,"http://en.wikipedia.org/wiki/George_Henry_Boker","Gilded "
549,"Boldrewood, Rolf","M","Australian",1826,1915,"http://en.wikipedia.org/wiki/Rolf_Boldrewood",NA
4216,"Bolton, Sarah Knowles","F","American",1841,1916,"http://en.wikipedia.org/wiki/Sarah_Knowles_Bolton","Gilded "
4102,"Bonaparte, Pierre Napoléon, prince","M","French",1815,1881,"http://en.wikipedia.org/wiki/Pierre_Napoleon_Bonaparte",NA
3132,"Bonner, Geraldine","F","American",1870,1930,"http://en.wikipedia.org/wiki/Geraldine_Bonner","Missionary "
9029,"Bonnycastle, Richard Henry, Sir","M","British",1791,1847,"http://en.wikipedia.org/wiki/Richard_Henry_Bonnycastle",NA
5861,"Boole, George","M","British",1815,1864,"http://en.wikipedia.org/wiki/George_Boole",NA
2689,"Booth, Bramwell","M","British",1856,1929,"http://en.wikipedia.org/wiki/Bramwell_Booth",NA
254,"Booth, William","M","British",1829,1912,"http://en.wikipedia.org/wiki/William_Booth",NA
3587,"Boothby, Guy","M","Australian",1867,1905,"http://en.wikipedia.org/wiki/Guy_Boothby",NA
4383,"Borrow, George","M","British",1803,1881,"http://en.wikipedia.org/wiki/George_Borrow",NA
8388,"Bose, Jagadis Chandra","M","Indian",1858,1937,"http://en.wikipedia.org/wiki/Jagdish_Chandra_Bose",NA
659,"Boswell, James","M","Scottish",1740,1795,"http://en.wikipedia.org/wiki/James_Boswell",NA
2676,"Botta, Anne C. Lynch (Anne Charlotte Lynch)","F","American",1815,1891,"http://en.wikipedia.org/wiki/Anne_Lynch_Botta","Transcendental "
7391,"Bottomley, Gordon","M","British",1874,1948,"http://en.wikipedia.org/wiki/Gordon_Bottomley",NA
7326,"Bouchor, Maurice","M","French",1855,1929,"http://en.wikipedia.org/wiki/Maurice_Bouchor",NA
1272,"Boucicault, Dion","M","Irish",1820,1890,"http://en.wikipedia.org/wiki/Dion_Boucicault",NA
43907,"Bourgelat, Claude","M","French",1712,1779,"http://en.wikipedia.org/wiki/Claude_Bourgelat",NA
1346,"Bourget, Paul","M","French",1852,1935,"http://en.wikipedia.org/wiki/Paul_Bourget",NA
2056,"Bourinot, John George","M","Canadian",1837,1902,"http://en.wikipedia.org/wiki/John_George_Bourinot_(younger)",NA
1227,"Bourrienne, Louis Antoine Fauvelet de","M","French",1769,1834,"http://en.wikipedia.org/wiki/Louis_Antoine_Fauvelet_de_Bourrienne",NA
8436,"Boutwell, George S. (George Sewall)","M","American",1818,1905,"http://en.wikipedia.org/wiki/George_S._Boutwell","Transcendental "
33114,"Bova, Ben","M","American",1932,NA,"http://en.wikipedia.org/wiki/Ben_Bova","Silent"
26644,"Bowen, Francis","M","American",1811,1890,"http://en.wikipedia.org/wiki/Francis_Bowen","Transcendental "
8331,"Bowles, William Lisle","M","British",1762,1850,"http://en.wikipedia.org/wiki/William_Lisle_Bowles",NA
35463,"Boynton, Henry V. (Henry Van)","M","American",1835,1905,"http://en.wikipedia.org/wiki/Henry_Boynton","Gilded "
36370,"Boys, C. V. (Charles Vernon)","M","British",1855,1944,"http://en.wikipedia.org/wiki/C._V._Boys",NA
8556,"Boyton, Paul","M","British",1848,1924,"http://en.wikipedia.org/wiki/Paul_Boyton",NA
2957,"Braddon, M. E. (Mary Elizabeth)","F","British",1835,1915,"http://en.wikipedia.org/wiki/Mary_Elizabeth_Braddon",NA
34430,"Bradlaugh, Charles","M","British",1833,1891,"http://en.wikipedia.org/wiki/Charles_Bradlaugh",NA
7061,"Bradley, A. C. (Andrew Cecil)","M","British",1851,1935,"http://en.wikipedia.org/wiki/Andrew_Cecil_Bradley",NA
8842,"Bradley, Marion Zimmer","F","American",1930,1999,"http://en.wikipedia.org/wiki/Marion_Zimmer_Bradley","Silent"
36064,"Bradshaw, William Richard","M","American",1851,1927,"http://en.wikipedia.org/wiki/William_R._Bradshaw","Progressive "
5591,"Brady, Cyrus Townsend","M","Indian",1861,1920,"http://en.wikipedia.org/wiki/Cyrus_Townsend_Brady",NA
1731,"Brahms, Johannes","M","German",1833,1897,"http://en.wikipedia.org/wiki/Johannes_Brahms",NA
37391,"Brainerd, Eleanor Hoyt","F","American",1868,1942,"http://en.wikipedia.org/wiki/Eleanor_Hoyt_Brainerd","Missionary "
529,"Bramah, Ernest","M","British",1867,1942,"http://en.wikipedia.org/wiki/Ernest_Bramah",NA
3506,"Brampton, Henry Hawkins, Baron","M","British",1817,1907,"http://en.wikipedia.org/wiki/Henry_Hawkins%2C_1st_Baron_Brampton",NA
743,"Brand, Max","M","American",1892,1944,"http://en.wikipedia.org/wiki/Max_Brand","Lost "
2674,"Brandes, Georg","M","Danish",1842,1927,"http://en.wikipedia.org/wiki/Georg_Brandes",NA
9143,"Brandt, Johanna","M","South African",1877,1964,"http://en.wikipedia.org/wiki/Johanna_Brandt",NA
290,"Brann, William Cowper","M","American",1855,1898,"http://en.wikipedia.org/wiki/William_Cowper_Brann","Progressive "
5713,"Brassey, Annie","F","British",1839,1887,"http://en.wikipedia.org/wiki/Anna_Brassey,_Baroness_Brassey",NA
4226,"Brawley, Benjamin Griffith","M","American",1882,1939,"http://en.wikipedia.org/wiki/Benjamin_Griffith_Brawley","Missionary "
2544,"Brazil, Angela","F","British",1869,1947,"http://en.wikipedia.org/wiki/Angela_Brazil",NA
6874,"Brehm, Alfred Edmund","M","German",1829,1884,"http://en.wikipedia.org/wiki/Alfred_Brehm",NA
1775,"Bremer, Fredrika","F","Swedish",1801,1865,"http://en.wikipedia.org/wiki/Fredrika_Bremer",NA
37179,"Brent, Charles Henry","M","Filipino",1862,1929,"http://en.wikipedia.org/wiki/Charles_Brent",NA
35755,"Bretnor, Reginald","M","American",1911,1992,"http://en.wikipedia.org/wiki/Reginald_Bretnor","Greatest"
3978,"Brewer, Ebenezer Cobham","M","British",1810,1897,"http://en.wikipedia.org/wiki/Ebenezer_Cobham_Brewer",NA
7797,"Bricaud, Joanny","M","French",1881,1934,"http://en.wikipedia.org/wiki/Joanny_Bricaud",NA
40318,"Bridge, Frederick","M","British",1844,1924,"http://en.wikipedia.org/wiki/Frederick_Bridge",NA
539,"Brieux, Eugène","M","French",1858,1932,"http://en.wikipedia.org/wiki/Eugène_Brieux",NA
2335,"Bright, John","M","British",1811,1889,"http://en.wikipedia.org/wiki/John_Bright",NA
2993,"Brinton, Daniel G. (Daniel Garrison)","M","American",1837,1899,"http://en.wikipedia.org/wiki/Daniel_Garrison_Brinton","Gilded "
379,"Brisbane, Arthur","M","American",1864,1936,"http://en.wikipedia.org/wiki/Arthur_Brisbane","Missionary "
404,"Brontë, Anne","F","British",1820,1849,"http://en.wikipedia.org/wiki/Anne_Bront%C3%AB",NA
408,"Brontë, Charlotte","F","British",1816,1855,"http://en.wikipedia.org/wiki/Charlotte_Brontë",NA
405,"Brontë, Emily","F","British",1818,1848,"http://en.wikipedia.org/wiki/Emily_Brontë",NA
148,"Brooke, Rupert","M","British",1887,1915,"http://en.wikipedia.org/wiki/Rupert_Brooke",NA
8215,"Brooks, Maria Gowen","F","American",1794,1845,"http://en.wikipedia.org/wiki/Maria_Gowen_Brooks","Transcendental "
568,"Brooks, Noah","M","American",1830,1903,"http://en.wikipedia.org/wiki/Noah_Brooks","Gilded "
4306,"Broughton, Rhoda","F","Welsh",1840,1920,"http://en.wikipedia.org/wiki/Rhoda_Broughton",NA
5623,"Broun, Heywood","M","American",1888,1939,"http://en.wikipedia.org/wiki/Heywood_Broun","Lost "
416,"Brown, Charles Brockden","M","American",1771,1810,"http://en.wikipedia.org/wiki/Charles_Brockden_Brown","Compromise "
32063,"Brown, Fredric","M","American",1906,1972,"http://en.wikipedia.org/wiki/Fredric_Brown","Greatest"
31633,"Brown, George Douglas","M","Scottish",1869,1902,"http://en.wikipedia.org/wiki/George_Douglas_Brown",NA
36448,"Brown, James Baldwin","M","British",1820,1884,"http://en.wikipedia.org/wiki/James_Baldwin_Brown",NA
8863,"Brown, Peter Hume","M","Scottish",1849,1918,"http://en.wikipedia.org/wiki/Peter_Hume_Brown",NA
35119,"Browne, Howard","M","American",1907,1999,"http://en.wikipedia.org/wiki/Howard_Browne","Greatest"
781,"Browning, Elizabeth Barrett","F","British",1806,1861,"http://en.wikipedia.org/wiki/Elizabeth_Barrett_Browning",NA
146,"Browning, Robert","M","British",1812,1889,"http://en.wikipedia.org/wiki/Robert_Browning",NA
33270,"Brownlow, William Gannaway","M","American",1805,1877,"http://en.wikipedia.org/wiki/William_Gannaway_Brownlow","Transcendental "
802,"Brownson, Orestes Augustus","M","American",1803,1876,"http://en.wikipedia.org/wiki/Orestes_Brownson","Transcendental "
33491,"Bruce, H. Addington (Henry Addington)","M","American",1874,1959,"http://en.wikipedia.org/wiki/Addington_Bruce","Missionary "
35233,"Brugman, Karl","M","German",1849,1919,"http://en.wikipedia.org/wiki/Karl_Brugmann",NA
3381,"Bryan, William Jennings","M","American",1860,1925,"http://en.wikipedia.org/wiki/William_Jennings_Bryan","Missionary "
8508,"Bryant, Jacob","M","British",1715,1804,"http://en.wikipedia.org/wiki/Jacob_Bryant",NA
3328,"Bryant, William Cullen","M","American",1794,1878,"http://en.wikipedia.org/wiki/William_Cullen_Bryant","Transcendental "
36106,"Bryden, H. A. (Henry Anderson)","M","British",1854,1937,"http://en.wikipedia.org/wiki/Henry_Bryden",NA
39511,"Bryusov, Valery Yakovlevich","M","Russian",1873,1924,"http://en.wikipedia.org/wiki/Valery_Bryusov",NA
285,"Buchan, John","M","Scottish",1875,1940,"http://en.wikipedia.org/wiki/John_Buchan,_1st_Baron_Tweedsmuir",NA
39063,"Buck, Dudley","M","American",1839,1909,"http://en.wikipedia.org/wiki/Dudley_Buck","Gilded "
2338,"Budge, E. A. Wallis (Ernest Alfred Wallis), Sir","M","British",1857,1934,"http://en.wikipedia.org/wiki/E._A._Wallis_Budge",NA
25613,"Budrys, Algis","M","American",1931,2008,"http://en.wikipedia.org/wiki/Algis_Budrys","Silent"
4524,"Buffalo Bill","M","American",1846,1917,"http://en.wikipedia.org/wiki/Buffalo_Bill","Progressive "
1179,"Bulfinch, Thomas","M","American",1796,1867,"http://en.wikipedia.org/wiki/Thomas_Bulfinch","Transcendental "
39206,"Bull, Jacob B. (Jacob Breda)","M","Norwegian",1853,1930,"http://en.wikipedia.org/wiki/Jacob_Breda_Bull",NA
813,"Burckhardt, Jacob","M","Swiss",1818,1897,"http://en.wikipedia.org/wiki/Jacob_Burckhardt",NA
2916,"Burckhardt, John Lewis","M","Swiss",1784,1817,"http://en.wikipedia.org/wiki/Johann_Ludwig_Burckhardt",NA
3732,"Burgess, Gelett","M","American",1866,1951,"http://en.wikipedia.org/wiki/Gelett_Burgess","Missionary "
37747,"Burgess, John William","M","American",1844,1931,"http://en.wikipedia.org/wiki/John_Burgess_%28political_scientist%29","Progressive "
717,"Burgess, Thornton W. (Thornton Waldo)","M","American",1874,1965,"http://en.wikipedia.org/wiki/Thornton_Burgess","Missionary "
9738,"Burgon, John William","M","British",1813,1888,"http://en.wikipedia.org/wiki/John_William_Burgon",NA
38354,"Burgoyne, John","M","British",1722,1792,"http://en.wikipedia.org/wiki/John_Burgoyne",NA
842,"Burke, Edmund","M","Irish",1729,1797,"http://en.wikipedia.org/wiki/Edmund_Burke",NA
33901,"Burks, Arthur J.","M","American",1898,1974,"http://en.wikipedia.org/wiki/Arthur_J._Burks","Lost "
5304,"Burnand, F. C. (Francis Cowley)","M","British",1836,1917,"http://en.wikipedia.org/wiki/Francis_Burnand",NA
73,"Burnett, Frances Hodgson","F","American",1849,1924,"http://en.wikipedia.org/wiki/Frances_Hodgson_Burnett","Progressive "
2010,"Burney, Fanny","F","British",1752,1840,"http://en.wikipedia.org/wiki/Frances_Burney",NA
583,"Burns, Robert","M","Scottish",1759,1796,"http://en.wikipedia.org/wiki/Robert_Burns",NA
28364,"Burpee, Lawrence J. (Lawrence Johnstone)","M","Canadian",1873,1946,"http://en.wikipedia.org/wiki/Lawrence_Johnston_Burpee",NA
4167,"Burritt, Elihu","M","American",1810,1879,"http://en.wikipedia.org/wiki/Elihu_Burritt","Transcendental "
48,"Burroughs, Edgar Rice","M","American",1875,1950,"http://en.wikipedia.org/wiki/Edgar_Rice_Burroughs","Missionary "
1127,"Burroughs, John","M","American",1837,1921,"http://en.wikipedia.org/wiki/John_Burroughs","Gilded "
